,OBJECTID,FID_1,City,Area,X2016,Cntry_C,Cntry__,Shape_Leng,Shape_Area,ZS_sum,worldpop,lcz_stats,lcz_shares,LCZ_1,LCZ_2,LCZ_3,LCZ_4,LCZ_5,LCZ_6,LCZ_8,LCZ_9,LCZ_10,LCZ_11,LCZ_12,LCZ_14,LCZ_15,LCZ_16,LCZ_17,LCZ_7,LCZ_13,Mean_1981_2010,Mean_2071_2100,Temp_Diff_2071_2100,Continent,Optimize Urban Openness_score,Regulate Densification_score,Restrict Building Height_score,Raise Pervious Surface Fraction Ratio_score,Utilize Reflective Building Materials_score,Increase Green Space and Vegetation Cover_score,Increase Water Bodies_score,Reduce Environmental Pollution_score,Control Heat Emissions From Factories_score,Promote Sustainable Urban Forms_score
580,582,594.0,Krasnoyarsk,294.459936603,1012.667,643.0,Russian Federation,241477.544546,294459936.603,839818.7823754922,840,"{1: 418, 2: 518, 3: 306, 4: 1919, 5: 7610, 6: 9026, 8: 12845, 9: 187, 10: 371, 11: 4453, 12: 2176, 14: 11035, 15: 73, 16: 95, 17: 1661}","{1: 0.007932742489514736, 2: 0.00983052777408764, 3: 0.005807222970793085, 4: 0.03641849961095402, 5: 0.14442146015599794, 6: 0.17129409978555027, 8: 0.24377051980338946, 9: 0.0035488584821513295, 10: 0.007040783405765472, 11: 0.08450837872203139, 12: 0.04129580779230638, 14: 0.2094206061526199, 15: 0.0013853832577382195, 16: 0.0018028960203442582, 17: 0.03152221357675593}",0.007932742489514736,0.00983052777408764,0.005807222970793085,0.03641849961095402,0.14442146015599794,0.17129409978555027,0.24377051980338946,0.0035488584821513295,0.007040783405765472,0.08450837872203139,0.04129580779230638,0.2094206061526199,0.0013853832577382195,0.0018028960203442582,0.03152221357675593,0.0,0.0,1.431078107810815,6.665690319031937,5.234612211221123,Europe,0.02357049323439546,0.02357049323439546,0.04435124210046875,0.2673410130377849,0.3108002960545044,0.3108002960545044,0.3108002960545044,0.25874404569866966,0.25874404569866966,0.2508113032091549
581,583,595.0,Krivoi Rog,330.993727587,681.977,804.0,Ukraine,162595.824758,330993727.587,539054.1524029057,539,"{1: 11, 2: 2, 3: 556, 4: 896, 5: 3771, 6: 17537, 8: 3950, 9: 2909, 10: 1380, 11: 2612, 12: 3399, 13: 114, 14: 8677, 15: 870, 16: 1820, 17: 919}","{1: 0.00022256843979523704, 2: 4.046698905367946e-05, 3: 0.01124982295692289, 4: 0.018129211096048398, 5: 0.07630050786071263, 6: 0.35483479351718833, 8: 0.07992230338101694, 9: 0.05885923557857677, 10: 0.02792222244703883, 11: 0.052849887704105376, 12: 0.06877364789672824, 13: 0.0023066183760597292, 14: 0.17556603200938833, 15: 0.017603140238350565, 16: 0.03682496003884831, 17: 0.01859458147016571}",0.00022256843979523704,4.046698905367946e-05,0.01124982295692289,0.018129211096048398,0.07630050786071263,0.35483479351718833,0.07992230338101694,0.05885923557857677,0.02792222244703883,0.052849887704105376,0.06877364789672824,0.17556603200938833,0.017603140238350565,0.03682496003884831,0.01859458147016571,0.0,0.0023066183760597292,9.474970657277028,14.287001173708957,4.812030516431928,Europe,0.011512858385771806,0.011512858385771806,0.018351779535843635,0.09143516176678874,0.13748659530987598,0.13748659530987598,0.13748659530987598,0.10806709426785101,0.10806709426785101,0.10784452582805577
582,584,596.0,Kuala Lumpur,1772.07508402,7046.886,458.0,Malaysia,804363.967324,1772075084.02,6805919.858917791,6806,"{1: 725, 2: 2920, 3: 13476, 4: 4595, 5: 10473, 6: 54379, 8: 42422, 9: 4369, 10: 268, 11: 31430, 12: 7406, 13: 33, 14: 3246, 15: 10, 16: 876, 17: 785}","{1: 0.0040865100077220945, 2: 0.01645877134144623, 3: 0.07595835705387993, 4: 0.025900018600666243, 5: 0.05903175077361862, 6: 0.3065107968412687, 8: 0.2391143828242575, 9: 0.02462615479136253, 10: 0.001510599561475202, 11: 0.17715725454166267, 12: 0.041744404299572185, 13: 0.00018600666242045397, 14: 0.0182962917035392, 15: 5.636565527892545e-05, 16: 0.004937631402433869, 17: 0.0044247039393956475}",0.0040865100077220945,0.01645877134144623,0.07595835705387993,0.025900018600666243,0.05903175077361862,0.3065107968412687,0.2391143828242575,0.02462615479136253,0.001510599561475202,0.17715725454166267,0.041744404299572185,0.0182962917035392,5.636565527892545e-05,0.004937631402433869,0.0044247039393956475,0.0,0.00018600666242045397,26.783361636745948,29.347881287400973,2.5645196506550256,Asia,0.09650363840304826,0.09650363840304826,0.029986528608388338,0.3356180212273058,0.36302863938944724,0.36302863938944724,0.36302863938944724,0.2447114923934548,0.2447114923934548,0.2406249823857327
583,585,597.0,Kuala Terengganu,132.91803673,355.707,458.0,Malaysia,151498.122976,132918036.72999999,226552.04292052984,227,"{3: 122, 4: 4, 5: 1, 6: 7407, 8: 623, 9: 1310, 11: 1279, 12: 922, 14: 1261, 15: 2, 16: 97, 17: 54}","{3: 0.009325791163430668, 4: 0.00030576364470264486, 5: 7.644091117566121e-05, 6: 0.5661978290781227, 8: 0.047622687662436936, 9: 0.1001375936401162, 11: 0.0977679253936707, 12: 0.07047852010395964, 14: 0.0963919889925088, 15: 0.00015288182235132243, 16: 0.007414768384039138, 17: 0.004127809203485705}",0.0,0.0,0.009325791163430668,0.00030576364470264486,7.644091117566121e-05,0.5661978290781227,0.047622687662436936,0.1001375936401162,0.0,0.0977679253936707,0.07047852010395964,0.0963919889925088,0.00015288182235132243,0.007414768384039138,0.004127809203485705,0.0,0.0,26.710000000000033,29.24414141414145,2.534141414141416,Asia,0.009325791163430668,0.009325791163430668,0.00030576364470264486,0.05694847882586761,0.057254242470570246,0.057254242470570246,0.057254242470570246,0.047622687662436936,0.047622687662436936,0.047622687662436936
584,586,598.0,Kuantan,140.436723365,451.799,458.0,Malaysia,75120.95254290002,140436723.365,225600.60955184695,226,"{3: 621, 4: 6, 5: 6, 6: 5467, 8: 1265, 9: 866, 10: 1, 11: 4330, 12: 608, 14: 299, 15: 1, 16: 155, 17: 318}","{3: 0.044538478089363835, 4: 0.0004303234598006168, 5: 0.0004303234598006168, 6: 0.39209639245499533, 8: 0.09072652944129671, 9: 0.062110019364555694, 10: 7.172057663343613e-05, 11: 0.31055009682277845, 12: 0.04360611059312917, 14: 0.021444452413397402, 15: 7.172057663343613e-05, 16: 0.0111166893781826, 17: 0.02280714336943269}",0.0,0.0,0.044538478089363835,0.0004303234598006168,0.0004303234598006168,0.39209639245499533,0.09072652944129671,0.062110019364555694,7.172057663343613e-05,0.31055009682277845,0.04360611059312917,0.021444452413397402,7.172057663343613e-05,0.0111166893781826,0.02280714336943269,0.0,0.0,26.43539094650209,29.055504115226373,2.620113168724284,Asia,0.044538478089363835,0.044538478089363835,0.0004303234598006168,0.13526500753066054,0.1357670515670946,0.1357670515670946,0.1357670515670946,0.09079825001793014,0.09079825001793014,0.09079825001793014
585,587,599.0,Kuerle,241.339088671,600.425,156.0,China,101355.970413,241339088.671,447184.7272995687,447,"{1: 42, 2: 167, 3: 394, 4: 166, 5: 1186, 6: 1311, 7: 90, 8: 10257, 9: 975, 10: 66, 12: 15, 13: 98, 14: 1201, 15: 10097, 16: 6185, 17: 84}","{1: 0.001298942289849694, 2: 0.005164841962021402, 3: 0.012185315766685223, 4: 0.005133914764644028, 5: 0.036679656089565166, 6: 0.04054555576173687, 7: 0.0027834477639636294, 8: 0.31722026349972166, 9: 0.030154017442939322, 10: 0.0020411950269066618, 12: 0.00046390796066060494, 13: 0.003030865342982619, 14: 0.03714356405022577, 15: 0.3122719119193419, 16: 0.1912847157790561, 17: 0.002597884579699388}",0.001298942289849694,0.005164841962021402,0.012185315766685223,0.005133914764644028,0.036679656089565166,0.04054555576173687,0.31722026349972166,0.030154017442939322,0.0020411950269066618,0.0,0.00046390796066060494,0.03714356405022577,0.3122719119193419,0.1912847157790561,0.002597884579699388,0.0027834477639636294,0.003030865342982619,10.58209793351306,15.18059299191378,4.598495058400719,Asia,0.018649100018556318,0.018649100018556318,0.006432857054493721,0.33586936351827795,0.3430444733098286,0.3430444733098286,0.3430444733098286,0.32056040081647796,0.32056040081647796,0.3192614585266283
586,588,600.0,Kumamoto,365.678669147,604.447,392.0,Japan,150974.662227,365678669.147,760990.6005497575,761,"{1: 23, 2: 448, 3: 5318, 4: 203, 5: 757, 6: 12009, 7: 1, 8: 3970, 9: 9431, 10: 63, 11: 3544, 12: 1561, 14: 5781, 15: 2, 16: 10, 17: 347}","{1: 0.000529124873470139, 2: 0.010306432318027055, 3: 0.12234287291800865, 4: 0.004670102144106009, 5: 0.017415109965951966, 6: 0.27627220023925647, 7: 2.300542928131039e-05, 8: 0.09133155424680224, 9: 0.21696420355203827, 10: 0.0014493420447225546, 11: 0.08153124137296403, 12: 0.03591147510812552, 14: 0.13299438667525537, 15: 4.601085856262078e-05, 16: 0.00023005429281310389, 17: 0.007982883960614705}",0.000529124873470139,0.010306432318027055,0.12234287291800865,0.004670102144106009,0.017415109965951966,0.27627220023925647,0.09133155424680224,0.21696420355203827,0.0014493420447225546,0.08153124137296403,0.03591147510812552,0.13299438667525537,4.601085856262078e-05,0.00023005429281310389,0.007982883960614705,2.300542928131039e-05,0.0,17.18694278110449,20.797754491017997,3.6108117099135058,Asia,0.13317843010950584,0.13317843010950584,0.005199227017576148,0.2245099843563081,0.23062942854513666,0.23062942854513666,0.23062942854513666,0.09331002116499493,0.09331002116499493,0.09278089629152479
587,589,601.0,Kumasi,605.259228179,2717.586,288.0,Ghana,114795.291363,605259228.1789999,3090695.075121045,3091,"{2: 71, 3: 12864, 5: 9, 6: 31773, 8: 201, 9: 9631, 11: 1073, 12: 4902, 13: 1, 14: 391, 16: 30}","{2: 0.0011649657073474879, 3: 0.21107209661011386, 5: 0.00014767170938207594, 6: 0.5213303580218555, 8: 0.003298001509533029, 9: 0.15802513700653037, 11: 0.017605749351885275, 12: 0.08043185771010403, 13: 1.6407967709119547e-05, 14: 0.0064155153742657435, 16: 0.0004922390312735865}",0.0,0.0011649657073474879,0.21107209661011386,0.0,0.00014767170938207594,0.5213303580218555,0.003298001509533029,0.15802513700653037,0.0,0.017605749351885275,0.08043185771010403,0.0064155153742657435,0.0,0.0004922390312735865,0.0,0.0,1.6407967709119547e-05,26.066147308781904,28.447060906515613,2.3809135977337093,Africa,0.21223706231746134,0.21223706231746134,0.0,0.21553506382699436,0.21553506382699436,0.21553506382699436,0.21553506382699436,0.003298001509533029,0.003298001509533029,0.003298001509533029
588,590,602.0,Kunming,564.793715756,3859.594,156.0,China,254189.30768600001,564793715.756,3274226.369634822,3274,"{1: 311, 2: 7177, 3: 3405, 4: 4523, 5: 6756, 6: 12183, 7: 3, 8: 13969, 9: 1973, 10: 96, 11: 8680, 12: 2438, 13: 33, 14: 178, 15: 374, 16: 163, 17: 73}","{1: 0.004989171412529077, 2: 0.11513595893157937, 3: 0.054624207908879445, 4: 0.07255955723109007, 5: 0.10838212882008502, 6: 0.19544397208630784, 7: 4.81270554263255e-05, 8: 0.2240956124167803, 9: 0.0316515601187134, 10: 0.001540065773642416, 11: 0.13924761370016844, 12: 0.039111253709793854, 13: 0.0005293976096895805, 14: 0.0028555386219619797, 15: 0.005999839576481912, 16: 0.0026149033448303522, 17: 0.0011710916820405872}",0.004989171412529077,0.11513595893157937,0.054624207908879445,0.07255955723109007,0.10838212882008502,0.19544397208630784,0.2240956124167803,0.0316515601187134,0.001540065773642416,0.13924761370016844,0.039111253709793854,0.0028555386219619797,0.005999839576481912,0.0026149033448303522,0.0011710916820405872,4.81270554263255e-05,0.0005293976096895805,16.26706785878041,20.153301237964268,3.8862333791838566,Asia,0.17474933825298788,0.17474933825298788,0.07754872864361916,0.3988449506697682,0.4729445736745007,0.4729445736745007,0.4729445736745007,0.2306248496029518,0.2306248496029518,0.2256356781904227
589,591,603.0,Shanghai Kunshan Taicang,3167.45214714,25640.042,156.0,China,973186.565488,3167452147.14,24110035.711476993,24110,"{1: 4178, 2: 10721, 3: 6815, 4: 75734, 5: 35927, 6: 60201, 7: 17, 8: 88678, 9: 4160, 10: 8353, 11: 1332, 12: 4453, 14: 60649, 15: 963, 16: 653, 17: 5316}","{1: 0.011348635067228031, 2: 0.029121282086106207, 3: 0.018511476300421024, 4: 0.2057150617954638, 5: 0.09758793969849246, 6: 0.16352302050794512, 7: 4.6176830096428084e-05, 8: 0.24087464348770882, 9: 0.011299741953008285, 10: 0.022689121282086108, 11: 0.0036180904522613066, 12: 0.01209561320114084, 14: 0.16473991579519218, 15: 0.002615781610756485, 16: 0.0017737335325275023, 17: 0.014439766399565394}",0.011348635067228031,0.029121282086106207,0.018511476300421024,0.2057150617954638,0.09758793969849246,0.16352302050794512,0.24087464348770882,0.011299741953008285,0.022689121282086108,0.0036180904522613066,0.01209561320114084,0.16473991579519218,0.002615781610756485,0.0017737335325275023,0.014439766399565394,4.6176830096428084e-05,0.0,16.533561749903246,20.01218544328304,3.4786236933797916,Asia,0.05898139345375526,0.05898139345375526,0.21706369686269184,0.29985603694146407,0.5282602200190141,0.5282602200190141,0.5282602200190141,0.274912399837023,0.274912399837023,0.26356376476979493
590,592,604.0,Kurgan,121.659564029,322.839,643.0,Russian Federation,121791.052808,121659564.02900001,228494.0399531424,228,"{1: 1, 2: 63, 3: 320, 4: 184, 5: 1733, 6: 3576, 8: 5112, 9: 263, 10: 50, 11: 1600, 12: 431, 14: 7823, 15: 9, 16: 11, 17: 286}","{1: 4.659398005777654e-05, 2: 0.0029354207436399216, 3: 0.01491007361848849, 4: 0.008573292330630882, 5: 0.08074736744012674, 6: 0.1666200726866089, 8: 0.23818842605535365, 9: 0.01225421675519523, 10: 0.002329699002888827, 11: 0.07455036809244246, 12: 0.020082005404901685, 14: 0.3645047059919858, 15: 0.0004193458205199888, 16: 0.0005125337806355419, 17: 0.01332587829652409}",4.659398005777654e-05,0.0029354207436399216,0.01491007361848849,0.008573292330630882,0.08074736744012674,0.1666200726866089,0.23818842605535365,0.01225421675519523,0.002329699002888827,0.07455036809244246,0.020082005404901685,0.3645047059919858,0.0004193458205199888,0.0005125337806355419,0.01332587829652409,0.0,0.0,2.9171727395412006,8.144466936572234,5.227294197031034,Europe,0.01789208834218619,0.01789208834218619,0.008619886310688659,0.2560805143975398,0.26698350573105956,0.26698350573105956,0.26698350573105956,0.24056471903830023,0.24056471903830023,0.24051812505824247
591,593,605.0,Kurnool,101.285410078,587.78,356.0,India,49683.9117563,101285410.07799998,377998.28642809397,378,"{3: 1150, 5: 2, 6: 1813, 8: 150, 9: 2091, 11: 5, 12: 8, 13: 240, 14: 3023, 15: 4, 16: 1809, 17: 238}","{3: 0.10918067027437577, 5: 0.00018987942656413178, 6: 0.17212570018038545, 8: 0.014240956992309883, 9: 0.19851894047279978, 11: 0.00047469856641032946, 12: 0.0007595177062565271, 13: 0.02278553118769581, 14: 0.28700275325168517, 15: 0.00037975885312826357, 16: 0.17174594132725718, 17: 0.02259565176113168}",0.0,0.0,0.10918067027437577,0.0,0.00018987942656413178,0.17212570018038545,0.014240956992309883,0.19851894047279978,0.0,0.00047469856641032946,0.0007595177062565271,0.28700275325168517,0.00037975885312826357,0.17174594132725718,0.02259565176113168,0.0,0.02278553118769581,28.337152777777813,31.17083333333337,2.8336805555555564,Asia,0.10918067027437577,0.10918067027437577,0.0,0.12342162726668565,0.12342162726668565,0.12342162726668565,0.12342162726668565,0.014240956992309883,0.014240956992309883,0.014240956992309883
592,594,606.0,Kursk,216.98803917,414.317,643.0,Russian Federation,149338.456348,216988039.17,384899.59215871245,385,"{2: 27, 3: 375, 4: 293, 5: 1790, 6: 13058, 8: 2303, 9: 1861, 10: 20, 11: 6657, 12: 3732, 13: 1, 14: 4695, 15: 1, 16: 34, 17: 201}","{2: 0.0007703720611732481, 3: 0.010699611960739557, 4: 0.00835996347865784, 5: 0.05107281442593015, 6: 0.3725747546222324, 8: 0.06570988358822187, 9: 0.053098607623830174, 10: 0.0005706459712394431, 11: 0.18993951152704863, 12: 0.10648253823328008, 13: 2.8532298561972153e-05, 14: 0.13395914174845924, 15: 2.8532298561972153e-05, 16: 0.0009700981511070532, 17: 0.005734992010956403}",0.0,0.0007703720611732481,0.010699611960739557,0.00835996347865784,0.05107281442593015,0.3725747546222324,0.06570988358822187,0.053098607623830174,0.0005706459712394431,0.18993951152704863,0.10648253823328008,0.13395914174845924,2.8532298561972153e-05,0.0009700981511070532,0.005734992010956403,0.0,2.8532298561972153e-05,6.629041038525996,11.473178391959827,4.844137353433833,Europe,0.011469984021912806,0.011469984021912806,0.00835996347865784,0.07717986761013468,0.08611047706003196,0.08611047706003196,0.08611047706003196,0.06628052955946132,0.06628052955946132,0.06628052955946132
593,595,607.0,Kut,106.155664198,375.863,368.0,Iraq,64186.1750889,106155664.198,126456.26520740986,126,"{3: 1038, 6: 2018, 8: 3075, 9: 925, 13: 62, 14: 406, 15: 3, 16: 4637, 17: 436}","{3: 0.08238095238095237, 6: 0.16015873015873017, 8: 0.24404761904761904, 9: 0.07341269841269842, 13: 0.004920634920634921, 14: 0.03222222222222222, 15: 0.0002380952380952381, 16: 0.368015873015873, 17: 0.0346031746031746}",0.0,0.0,0.08238095238095237,0.0,0.0,0.16015873015873017,0.24404761904761904,0.07341269841269842,0.0,0.0,0.0,0.03222222222222222,0.0002380952380952381,0.368015873015873,0.0346031746031746,0.0,0.004920634920634921,26.065501165501203,30.65606060606064,4.5905594405594385,Asia,0.08238095238095237,0.08238095238095237,0.0,0.3264285714285714,0.3264285714285714,0.3264285714285714,0.3264285714285714,0.24404761904761904,0.24404761904761904,0.24404761904761904
594,596,608.0,Kyiv (Kiev),487.03694168,2965.625,804.0,Ukraine,683889.856488,487036941.68000007,2262293.094384387,2262,"{1: 99, 2: 1474, 3: 1230, 4: 3072, 5: 14598, 6: 18627, 8: 11923, 9: 2294, 10: 258, 11: 11342, 12: 4835, 14: 5971, 15: 38, 16: 219, 17: 507}","{1: 0.0012943375998535698, 2: 0.01927124870893093, 3: 0.016081164119392838, 4: 0.04016368794697138, 5: 0.19085596245113548, 6: 0.24353158053002472, 8: 0.1558826990207486, 9: 0.029992024788526153, 10: 0.0033731222299214244, 11: 0.1482866369448403, 12: 0.06321335651810112, 14: 0.07806555362349157, 15: 0.000496816452469047, 16: 0.0028632316602821397, 17: 0.006628577405310706}",0.0012943375998535698,0.01927124870893093,0.016081164119392838,0.04016368794697138,0.19085596245113548,0.24353158053002472,0.1558826990207486,0.029992024788526153,0.0033731222299214244,0.1482866369448403,0.06321335651810112,0.07806555362349157,0.000496816452469047,0.0028632316602821397,0.006628577405310706,0.0,0.0,8.085509672619082,12.7162760416667,4.630766369047619,Europe,0.03664675042817733,0.03664675042817733,0.04145802554682495,0.19252944944892594,0.23606625962581873,0.23606625962581873,0.23606625962581873,0.1605501588505236,0.1605501588505236,0.15925582125067003
595,597,609.0,La Habana (Havana),241.443125881,2128.932,192.0,Cuba,179312.56410899997,241443125.881,1127885.02755332,1128,"{2: 2, 3: 3764, 4: 3, 5: 6, 6: 15134, 8: 1183, 9: 3374, 10: 5, 11: 1083, 12: 1238, 14: 329, 15: 5, 16: 11, 17: 25}","{2: 7.644675483525724e-05, 3: 0.14387279259995414, 4: 0.00011467013225288586, 5: 0.00022934026450577172, 6: 0.5784725938383916, 8: 0.04521825548505466, 9: 0.12896567540707896, 10: 0.0001911168870881431, 11: 0.0413959177432918, 12: 0.04732054124302423, 14: 0.012575491170399817, 15: 0.0001911168870881431, 16: 0.00042045715159391483, 17: 0.0009555844354407156}",0.0,7.644675483525724e-05,0.14387279259995414,0.00011467013225288586,0.00022934026450577172,0.5784725938383916,0.04521825548505466,0.12896567540707896,0.0001911168870881431,0.0413959177432918,0.04732054124302423,0.012575491170399817,0.0001911168870881431,0.00042045715159391483,0.0009555844354407156,0.0,0.0,25.234246954595825,28.00404208194909,2.769795127353266,North America,0.1439492393547894,0.1439492393547894,0.00011467013225288586,0.18916749483984407,0.18947328185918508,0.18947328185918508,0.18947328185918508,0.045409372372142806,0.045409372372142806,0.045409372372142806
596,598,610.0,Laibin,91.5674362282,363.198,156.0,China,46975.4775746,91567436.2282,172289.26637789607,172,"{2: 178, 3: 82, 4: 212, 5: 313, 6: 3330, 8: 2587, 9: 1512, 10: 18, 11: 1033, 12: 396, 14: 164, 16: 8, 17: 172}","{2: 0.017791104447776113, 3: 0.008195902048975513, 4: 0.021189405297351326, 5: 0.03128435782108945, 6: 0.3328335832083958, 8: 0.25857071464267867, 9: 0.15112443778110946, 10: 0.0017991004497751124, 11: 0.10324837581209395, 12: 0.039580209895052475, 14: 0.016391804097951025, 16: 0.00079960019990005, 17: 0.017191404297851074}",0.0,0.017791104447776113,0.008195902048975513,0.021189405297351326,0.03128435782108945,0.3328335832083958,0.25857071464267867,0.15112443778110946,0.0017991004497751124,0.10324837581209395,0.039580209895052475,0.016391804097951025,0.0,0.00079960019990005,0.017191404297851074,0.0,0.0,21.81636904761908,25.81413690476194,3.997767857142861,Asia,0.025987006496751626,0.025987006496751626,0.021189405297351326,0.2845577211394303,0.3075462268865567,0.3075462268865567,0.3075462268865567,0.26036981509245377,0.26036981509245377,0.26036981509245377
597,599,611.0,Laixi,131.504763925,430.068,156.0,China,70201.3012747,131504763.92499998,244859.3832566142,245,"{2: 94, 3: 2077, 4: 167, 5: 638, 6: 1307, 7: 75, 8: 1279, 9: 2890, 14: 7820, 15: 1, 16: 24, 17: 54}","{2: 0.005722634847193474, 3: 0.12644587848532815, 4: 0.010166808717886278, 5: 0.03884086204797273, 6: 0.07956897601363691, 7: 0.004565932058930963, 8: 0.07786436137830269, 9: 0.17594058200413978, 14: 0.47607451601120176, 15: 6.0879094119079505e-05, 16: 0.0014610982588579083, 17: 0.0032874710824302936}",0.0,0.005722634847193474,0.12644587848532815,0.010166808717886278,0.03884086204797273,0.07956897601363691,0.07786436137830269,0.17594058200413978,0.0,0.0,0.0,0.47607451601120176,6.0879094119079505e-05,0.0014610982588579083,0.0032874710824302936,0.004565932058930963,0.0,12.426745200698116,16.29860383944157,3.871858638743453,Asia,0.13216851333252164,0.13216851333252164,0.010166808717886278,0.21003287471082432,0.2201996834287106,0.2201996834287106,0.2201996834287106,0.07786436137830269,0.07786436137830269,0.07786436137830269
598,600,612.0,Laiyang,157.75423013,373.934,156.0,China,62321.8170797,157754230.13,295979.5014395714,296,"{2: 121, 3: 1791, 4: 143, 5: 545, 6: 1536, 7: 61, 8: 2435, 9: 4065, 10: 2, 11: 5, 12: 2, 14: 8978, 16: 43, 17: 23}","{2: 0.006126582278481013, 3: 0.09068354430379746, 4: 0.007240506329113924, 5: 0.02759493670886076, 6: 0.07777215189873418, 7: 0.003088607594936709, 8: 0.12329113924050633, 9: 0.20582278481012659, 10: 0.00010126582278481013, 11: 0.00025316455696202533, 12: 0.00010126582278481013, 14: 0.4545822784810127, 16: 0.002177215189873418, 17: 0.0011645569620253164}",0.0,0.006126582278481013,0.09068354430379746,0.007240506329113924,0.02759493670886076,0.07777215189873418,0.12329113924050633,0.20582278481012659,0.00010126582278481013,0.00025316455696202533,0.00010126582278481013,0.4545822784810127,0.0,0.002177215189873418,0.0011645569620253164,0.003088607594936709,0.0,12.460453869047653,16.329278273809557,3.868824404761906,Asia,0.09681012658227847,0.09681012658227847,0.007240506329113924,0.2201012658227848,0.22744303797468352,0.22744303797468352,0.22744303797468352,0.12339240506329115,0.12339240506329115,0.12339240506329115
599,601,613.0,Lampang,100.261156329,402.586,764.0,Thailand,67142.0779234,100261156.329,111173.27033013105,111,"{3: 365, 4: 5, 5: 27, 6: 5248, 8: 462, 9: 2310, 10: 1, 11: 861, 12: 87, 14: 1181, 16: 3, 17: 8}","{3: 0.03457094146618678, 4: 0.0004735745406326956, 5: 0.0025573025194165562, 6: 0.4970638378480773, 8: 0.043758287554461074, 9: 0.21879143777230536, 10: 9.471490812653911e-05, 11: 0.08154953589695017, 12: 0.008240197007008903, 14: 0.1118583064974427, 16: 0.00028414472437961733, 17: 0.0007577192650123129}",0.0,0.0,0.03457094146618678,0.0004735745406326956,0.0025573025194165562,0.4970638378480773,0.043758287554461074,0.21879143777230536,9.471490812653911e-05,0.08154953589695017,0.008240197007008903,0.1118583064974427,0.0,0.00028414472437961733,0.0007577192650123129,0.0,0.0,27.09380165289259,29.601859504132264,2.50805785123967,Asia,0.03457094146618678,0.03457094146618678,0.0004735745406326956,0.07832922902064784,0.0788975184694071,0.0788975184694071,0.0788975184694071,0.043853002462587616,0.043853002462587616,0.043853002462587616
600,602,614.0,Lancaster-Palmdale,325.9328473,424.835,840.0,United States of America,184657.499329,325932847.3,248992.07001486496,249,"{3: 85, 5: 8, 6: 9500, 8: 2459, 9: 5887, 12: 60, 13: 4338, 14: 1249, 15: 97, 16: 15918, 17: 4}","{3: 0.0021461936624163616, 5: 0.00020199469763918697, 6: 0.23986870344653452, 8: 0.0620881201868451, 9: 0.1486428481252367, 12: 0.0015149602322939023, 13: 0.10953162479484914, 14: 0.03153642216891807, 15: 0.002449185708875142, 16: 0.4019189496275723, 17: 0.00010099734881959349}",0.0,0.0,0.0021461936624163616,0.0,0.00020199469763918697,0.23986870344653452,0.0620881201868451,0.1486428481252367,0.0,0.0,0.0015149602322939023,0.03153642216891807,0.002449185708875142,0.4019189496275723,0.00010099734881959349,0.0,0.10953162479484914,16.699076086956556,20.21070652173916,3.5116304347826066,North America,0.0021461936624163616,0.0021461936624163616,0.0,0.06423431384926145,0.06423431384926145,0.06423431384926145,0.06423431384926145,0.0620881201868451,0.0620881201868451,0.0620881201868451
601,603,615.0,Lansing,120.336334125,320.788,840.0,United States of America,153785.337692,120336334.12500001,128350.37636049686,128,"{2: 3, 3: 95, 4: 14, 5: 568, 6: 7785, 8: 2311, 9: 787, 10: 6, 11: 1013, 12: 2113, 13: 1, 14: 1583, 15: 19, 16: 61, 17: 4}","{2: 0.00018334046324023712, 3: 0.005805781335940842, 4: 0.0008555888284544399, 5: 0.03471246104015156, 6: 0.4757685021084153, 8: 0.14123327018272933, 9: 0.048096314856688874, 10: 0.00036668092648047424, 11: 0.0619079630874534, 12: 0.12913279960887367, 13: 6.111348774674571e-05, 14: 0.09674265110309846, 15: 0.0011611562671881685, 16: 0.003727922752551488, 17: 0.00024445395098698285}",0.0,0.00018334046324023712,0.005805781335940842,0.0008555888284544399,0.03471246104015156,0.4757685021084153,0.14123327018272933,0.048096314856688874,0.00036668092648047424,0.0619079630874534,0.12913279960887367,0.09674265110309846,0.0011611562671881685,0.003727922752551488,0.00024445395098698285,0.0,6.111348774674571e-05,9.219639639639672,14.556846846846884,5.337207207207211,North America,0.005989121799181079,0.005989121799181079,0.0008555888284544399,0.1472223919819104,0.14844466173684534,0.14844466173684534,0.14844466173684534,0.1415999511092098,0.1415999511092098,0.1415999511092098
